회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대
416074368,정상회원,수지구-풍덕천동,여,68.0,미신청,.,normal,60대이상
416076224,정상회원,수지구-풍덕천동,여,45.0,신청,.,normal,40대
416506816,정상회원,수지구-동천동,여,50.0,미신청,.,normal,50대
416556928,정상회원,수지구-성복동,여,44.0,미신청,.,normal,40대
416894720,정상회원,수지구-풍덕천동,여,63.0,신청,.,normal,60대이상
416935552,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
417084032,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
417334592,정상회원,수지구-성복동,여,62.0,미신청,.,normal,60대이상
417356864,정상회원,기타-기타,여,53.0,미신청,.,normal,50대
41739584,정상회원,기타-기타,여,59.0,미신청,.,normal,50대
417442240,정상회원,수지구-풍덕천동,여,45.0,신청,.,normal,40대
41754432,정상회원,분당구-정자동,여,71.0,미신청,.,normal,60대이상
417846848,정상회원,기타-기타,여,60.0,미신청,.,normal,60대이상
418210624,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대
41837952,정상회원,분당구-야탑동,여,65.0,미신청,.,normal,60대이상
418386944,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대
418463040,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
418481600,정상회원,수지구-상현동,여,59.0,미신청,.,normal,50대
418552128,정상회원,서울 강남구-기타,여,62.0,미신청,.,normal,60대이상
418615232,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
418687616,정상회원,분당구-분당동,여,59.0,미신청,.,normal,50대
418693184,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
418754432,정상회원,기흥구-보정동,여,47.0,미신청,.,normal,40대
418984576,정상회원,분당구-정자동,여,50.0,미신청,.,normal,50대
419118208,정상회원,기타-기타,여,64.0,미신청,.,normal,60대이상
419353920,정상회원,수지구-동천동,여,42.0,미신청,.,normal,40대
419452288,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
419457856,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
419483840,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대
419628608,정상회원,수지구-동천동,여,62.0,미신청,.,normal,60대이상
42058816,정상회원,수지구-성복동,여,56.0,미신청,.,normal,50대
42097792,정상회원,기타-기타,여,53.0,미신청,.,normal,50대
421299008,정상회원,서울 강남구-기타,여,71.0,미신청,.,normal,60대이상
42140480,정상회원,수지구-상현동,여,47.0,미신청,.,normal,40대
421753728,정상회원,기타-기타,여,52.0,미신청,.,normal,50대
421956032,정상회원,수지구-성복동,여,63.0,미신청,.,normal,60대이상
422208448,정상회원,수지구-성복동,여,52.0,미신청,.,normal,50대
422355072,정상회원,서울 송파구-기타,여,72.0,신청,.,normal,60대이상
422390336,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
422468288,정상회원,수지구-신봉동,여,66.0,신청,.,normal,60대이상
422549952,정상회원,수지구-동천동,여,39.0,미신청,.,normal,30대
422614912,정상회원,처인구-삼가동,여,51.0,미신청,.,normal,50대
422663168,정상회원,기타-기타,여,62.0,미신청,.,normal,60대이상
422694720,정상회원,처인구-모현면,여,37.0,미신청,.,normal,30대
422750400,정상회원,수지구-신봉동,여,43.0,미신청,수신,normal,40대
422820928,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,60대이상
422908160,정상회원,수지구-풍덕천동,여,46.0,신청,.,normal,40대
423032512,정상회원,수지구-상현동,여,54.0,미신청,.,normal,50대
423064064,정상회원,광주-기타,여,72.0,미신청,.,normal,60대이상
42307520,정상회원,기타-기타,여,53.0,미신청,.,normal,50대
423080768,정상회원,기타-기타,여,49.0,미신청,.,normal,40대
423084480,정상회원,기타-기타,여,78.0,미신청,.,normal,60대이상
423127168,정상회원,수지구-풍덕천동,여,73.0,미신청,.,normal,60대이상
423240384,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
423325760,정상회원,수지구-상현동,여,56.0,미신청,.,normal,50대
423479808,정상회원,수지구-기타,여,65.0,미신청,.,normal,60대이상
423485376,정상회원,수지구-상현동,남,70.0,미신청,.,normal,60대이상
423587456,정상회원,수원 장안구-기타,여,34.0,미신청,.,normal,30대
423685824,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
423878848,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,60대이상
42402176,정상회원,기타-기타,여,48.0,미신청,.,normal,40대
424075584,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,40대
424118272,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,50대
424326144,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,40대
424359552,정상회원,수지구-성복동,여,44.0,미신청,수신,normal,40대
424385536,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
424521024,정상회원,기흥구-신갈동,여,32.0,미신청,.,normal,30대
424643520,정상회원,수지구-동천동,여,50.0,미신청,.,normal,50대
424676928,정상회원,수지구-성복동,여,59.0,미신청,.,normal,50대
42474560,정상회원,수지구-동천동,여,50.0,미신청,수신,normal,50대
424829120,정상회원,기타-기타,여,53.0,미신청,.,normal,50대
424886656,정상회원,수지구-신봉동,여,81.0,미신청,.,normal,60대이상
425259712,정상회원,수지구-신봉동,여,70.0,신청,.,normal,60대이상
425263424,정상회원,분당구-수내동,여,48.0,미신청,.,normal,40대
425367360,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,50대
425836928,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대
426026240,정상회원,서울 송파구-기타,여,43.0,미신청,.,normal,40대
426039232,정상회원,수원 영통구-기타,여,57.0,미신청,수신,normal,50대
426506944,정상회원,수지구-풍덕천동,여,70.0,미신청,.,normal,60대이상
426523648,정상회원,수지구-풍덕천동,여,59.0,미신청,수신,normal,50대
427115712,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대
427253056,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,40대
427331008,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
427347712,정상회원,수지구-풍덕천동,여,64.0,미신청,.,normal,60대이상
427427520,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대
427563008,정상회원,수지구-죽전동,여,49.0,미신청,.,normal,40대
427637248,정상회원,수지구-상현동,여,63.0,신청,.,normal,60대이상
427670656,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,50대
428259008,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
428557824,정상회원,수지구-성복동,여,65.0,신청,.,normal,60대이상
428806528,정상회원,수지구-풍덕천동,여,77.0,미신청,.,normal,60대이상
428845504,정상회원,수지구-풍덕천동,여,49.0,미신청,수신,normal,40대
428875200,정상회원,수지구-풍덕천동,남,80.0,미신청,.,normal,60대이상
42955264,정상회원,기타-기타,여,67.0,미신청,.,normal,60대이상
429604608,정상회원,수지구-풍덕천동,여,43.0,신청,.,normal,40대
429712256,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대
429806912,정상회원,수지구-상현동,남,35.0,미신청,.,normal,30대
429916416,정상회원,서울 강남구-기타,여,58.0,미신청,.,normal,50대
430183680,정상회원,기흥구-영덕동,여,48.0,미신청,.,normal,40대
430198528,정상회원,수지구-풍덕천동,여,76.0,미신청,.,normal,60대이상
430282048,정상회원,수지구-풍덕천동,여,46.0,미신청,수신,normal,40대
430465792,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,60대이상
430558592,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
430725632,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
430931648,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
430933504,탈퇴처리중,수지구-성복동,여,68.0,미신청,.,normal,60대이상
430963200,정상회원,수지구-성복동,여,73.0,미신청,.,normal,60대이상
431059712,정상회원,기타-보라동,여,44.0,미신청,.,normal,40대
431096832,정상회원,기타-기타,여,43.0,미신청,.,normal,40대
431349248,정상회원,수지구-신봉동,여,47.0,미신청,.,normal,40대
431403072,정상회원,기타-기타,여,48.0,미신청,.,normal,40대
431564544,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,60대이상
431839232,정상회원,수지구-풍덕천동,여,85.0,미신청,.,normal,60대이상
431872640,정상회원,수지구-성복동,여,66.0,신청,.,normal,60대이상
432113920,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
432227136,정상회원,서울 강남구-기타,여,51.0,미신청,.,normal,50대
432314368,정상회원,수지구-풍덕천동,남,73.0,미신청,.,normal,60대이상
432446144,정상회원,수지구-상현동,여,74.0,미신청,.,normal,60대이상
432659584,정상회원,수지구-풍덕천동,남,50.0,미신청,.,normal,50대
432860032,정상회원,분당구-판교동,여,41.0,신청,.,normal,40대
432867456,정상회원,분당구-삼평동,여,46.0,미신청,.,normal,40대
432880448,정상회원,수지구-성복동,여,68.0,신청,.,normal,60대이상
432982528,정상회원,기타-기타,여,66.0,미신청,.,normal,60대이상
433121728,정상회원,수지구-성복동,여,40.0,미신청,.,normal,40대
433125440,정상회원,분당구-판교동,여,64.0,미신청,.,normal,60대이상
433301760,정상회원,기타-기타,여,33.0,미신청,.,normal,30대
433359296,정상회원,분당구-구미동,여,50.0,미신청,.,normal,50대
433517056,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
433830720,정상회원,분당구-판교동,여,38.0,미신청,.,normal,30대
434125824,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대
43426688,정상회원,수지구-상현동,여,55.0,미신청,수신,normal,50대
434281728,정상회원,수지구-동천동,남,50.0,미신청,수신,normal,50대
434291008,정상회원,기타-기타,여,64.0,미신청,.,normal,60대이상
434495168,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
434578688,정상회원,수지구-풍덕천동,여,43.0,미신청,수신,normal,40대
434786560,정상회원,분당구-판교동,여,53.0,신청,.,normal,50대
434831104,정상회원,분당구-판교동,여,61.0,미신청,.,normal,60대이상
434844096,정상회원,기타-기타,여,40.0,미신청,.,normal,40대
434944320,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,50대
435059392,정상회원,기타-기타,여,61.0,미신청,.,normal,60대이상
435102080,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대
435167040,정상회원,서울 강남구-기타,여,69.0,미신청,.,normal,60대이상
435274688,정상회원,수지구-상현동,여,53.0,미신청,.,normal,50대
435378624,정상회원,분당구-판교동,여,63.0,미신청,.,normal,60대이상
435655168,정상회원,분당구-판교동,여,49.0,미신청,.,normal,40대
435955840,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
436013376,정상회원,분당구-판교동,여,50.0,미신청,.,normal,50대
436215680,정상회원,수지구-신봉동,여,71.0,미신청,.,normal,60대이상
436382720,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,60대이상
436675968,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,50대
436681536,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,VIP,50대
436683392,정상회원,수지구-성복동,여,50.0,미신청,수신,normal,50대
436739072,정상회원,수지구-동천동,여,46.0,미신청,.,normal,40대
436818880,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
436939520,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대
437076864,정상회원,중원구-하대원동,여,40.0,신청,.,normal,40대
437084288,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
437160384,정상회원,수지구-성복동,여,67.0,미신청,.,normal,60대이상
437193792,정상회원,기타-기타,여,39.0,미신청,.,normal,30대
437288448,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
437345984,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
437422080,정상회원,수지구-풍덕천동,여,42.0,미신청,수신,normal,40대
437490752,정상회원,분당구-정자동,여,45.0,미신청,.,normal,40대
437509312,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
437540864,정상회원,수지구-풍덕천동,여,79.0,미신청,.,normal,60대이상
437552000,정상회원,수지구-풍덕천동,여,66.0,미신청,.,normal,60대이상
437598400,정상회원,수지구-신봉동,여,52.0,미신청,수신,normal,50대
437624384,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
437793280,정상회원,수원 영통구-기타,여,39.0,미신청,.,normal,30대
437835968,정상회원,수원 장안구-기타,여,63.0,미신청,.,normal,60대이상
437884224,정상회원,수지구-죽전동,여,41.0,미신청,.,normal,40대
437939904,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
437967744,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대
438105088,정상회원,수지구-동천동,남,53.0,미신청,.,normal,50대
438112512,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
438235008,정상회원,화성-기타,여,42.0,미신청,.,normal,40대
438459584,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,50대
438543104,정상회원,분당구-판교동,여,50.0,미신청,.,normal,50대
43872128,정상회원,기타-기타,여,58.0,미신청,.,normal,50대
438814080,정상회원,수지구-풍덕천동,여,69.0,미신청,.,normal,60대이상
439007104,정상회원,수지구-상현동,여,38.0,신청,.,normal,30대
439040512,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
439059072,정상회원,서울 강남구-기타,여,60.0,미신청,.,normal,60대이상
43924096,정상회원,분당구-분당동,여,52.0,미신청,.,normal,50대
439372736,정상회원,수지구-풍덕천동,여,75.0,미신청,.,normal,60대이상
439515648,정상회원,수지구-성복동,여,44.0,미신청,.,normal,40대
439536064,정상회원,수지구-풍덕천동,여,45.0,미신청,수신,normal,40대
439665984,정상회원,수지구-동천동,여,41.0,미신청,.,normal,40대
