회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액
482010624,정상회원,수원 영통구-기타,여,72.0,미신청,.,normal,60대이상,12061.0
482303872,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대,10147.0
482307584,정상회원,분당구-이매동,여,46.0,미신청,수신,normal,40대,16847.0
482374400,정상회원,분당구-중동,여,62.0,미신청,.,normal,60대이상,141856.0
482428224,정상회원,수지구-신봉동,여,67.0,미신청,.,normal,60대이상,1013490.0
482493184,정상회원,수지구-신봉동,여,68.0,미신청,.,normal,60대이상,171436.0
482547008,정상회원,수지구-신봉동,여,67.0,미신청,.,normal,60대이상,110462.0
482686208,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대,154206.0
48296832,정상회원,수지구-상현동,여,51.0,신청,.,normal,50대,868352.0
483025856,정상회원,기타-궁내동,여,51.0,미신청,.,normal,50대,20675.0
483036992,정상회원,수원 영통구-기타,여,50.0,미신청,.,normal,50대,58773.0
483341376,정상회원,수지구-상현동,여,48.0,미신청,.,normal,40대,264189.0
483484288,정상회원,수지구-상현동,여,44.0,미신청,수신,normal,40대,1384275.0
483489856,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대,867898.0
483590080,정상회원,수지구-상현동,여,47.0,미신청,.,normal,40대,16464.0
483890752,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,50대,91892.0
48398912,정상회원,수원 영통구-기타,여,58.0,미신청,.,normal,50대,69972.0
484141312,정상회원,수지구-신봉동,여,44.0,신청,.,normal,40대,921118.0
484675840,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,50대,129587.0
484683264,정상회원,수지구-풍덕천동,남,79.0,미신청,.,normal,60대이상,253273.0
485392256,정상회원,서울 강남구-기타,여,59.0,미신청,.,normal,50대,15124.0
485711488,정상회원,기흥구-보정동,여,66.0,미신청,.,normal,60대이상,7179.0
486008448,정상회원,기타-기타,여,42.0,미신청,수신,VIP,40대,1511199.0
486192192,정상회원,기타-기타,여,45.0,미신청,.,normal,40대,31013.0
48638336,정상회원,수지구-풍덕천동,여,67.0,미신청,수신,VIP,60대이상,4705219.0
486407488,정상회원,수지구-상현동,여,54.0,미신청,.,normal,50대,116396.0
486537408,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대,1221604.0
486750848,정상회원,수지구-성복동,여,48.0,미신청,.,normal,40대,3100026.0
487019968,정상회원,수지구-기타,여,49.0,미신청,.,normal,40대,264377.0
487144320,정상회원,기타-기타,여,47.0,미신청,.,normal,40대,14167.0
488079744,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,164449.0
488313600,정상회원,기흥구-청덕동,여,43.0,미신청,.,normal,40대,158323.0
48859200,정상회원,기타-기타,남,41.0,미신청,.,normal,40대,41351.0
488690368,정상회원,분당구-중동,여,47.0,미신청,.,normal,40대,5648.0
488740480,정상회원,수지구-신봉동,남,77.0,미신청,.,normal,60대이상,310903.0
488987328,정상회원,기타-기타,여,49.0,미신청,.,normal,40대,13018.0
489005888,정상회원,수지구-성복동,여,48.0,미신청,.,normal,40대,127117.0
489321408,정상회원,수지구-죽전동,여,42.0,미신청,.,normal,40대,205695.0
489616512,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대,191247.0
489790976,정상회원,서울 송파구-기타,여,47.0,미신청,.,normal,40대,188378.0
489835520,정상회원,수지구-죽전동,여,45.0,미신청,.,normal,40대,16847.0
489930176,정상회원,처인구-기타,여,42.0,미신청,.,normal,40대,73322.0
49035520,정상회원,기타-기타,여,58.0,미신청,.,normal,50대,24696.0
490477696,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,40대,114769.0
49083776,정상회원,분당구-정자동,여,77.0,신청,.,normal,60대이상,633380.0
491511488,정상회원,수지구-성복동,여,45.0,신청,.,normal,40대,362484.0
491531904,정상회원,수지구-상현동,여,74.0,미신청,.,normal,60대이상,281227.0
49178432,정상회원,수지구-상현동,남,69.0,미신청,.,normal,60대이상,199770.0
492255744,정상회원,서울 강남구-기타,남,64.0,미신청,.,normal,60대이상,21059.0
493677440,정상회원,수지구-풍덕천동,남,47.0,미신청,.,normal,40대,108547.0
495067584,정상회원,기타-기타,여,60.0,미신청,.,normal,60대이상,22973.0
495125120,탈퇴,기타-기타,여,45.0,미신청,.,normal,40대,18761.0
497235392,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,73111.0
49742656,정상회원,수원 영통구-기타,여,46.0,미신청,.,normal,40대,15029.0
497500800,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대,291947.0
498087296,정상회원,분당구-백현동,여,43.0,미신청,수신,normal,40대,528368.0
498985600,정상회원,하남-기타,여,60.0,미신청,.,normal,60대이상,10338.0
499716864,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대,1439932.0
499720576,정상회원,수지구-신봉동,남,44.0,신청,.,normal,40대,427470.0
500800768,정상회원,분당구-수내동,여,45.0,미신청,.,normal,40대,61261.0
501563584,정상회원,기타-기타,남,50.0,미신청,.,normal,50대,18187.0
501654528,정상회원,수지구-죽전동,여,62.0,미신청,.,normal,60대이상,142909.0
501771456,정상회원,서울 송파구-기타,여,43.0,신청,.,normal,40대,510402.0
501858688,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,160984.0
502604800,정상회원,수지구-성복동,여,61.0,신청,.,normal,60대이상,506557.0
503287808,정상회원,수지구-신봉동,여,52.0,미신청,.,normal,50대,97061.0
505635648,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대,177347.0
505704320,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,6318.0
506353920,정상회원,수지구-동천동,여,49.0,미신청,.,normal,40대,186273.0
50650240,정상회원,분당구-판교동,여,55.0,미신청,.,normal,50대,72364.0
506801216,정상회원,기타-기타,여,42.0,미신청,.,normal,40대,58199.0
506884736,정상회원,기타-기타,남,53.0,미신청,.,normal,50대,124341.0
507378432,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,59921.0
507729216,정상회원,서울 송파구-기타,여,39.0,미신청,.,normal,30대,12252.0
50776448,정상회원,수지구-성복동,여,64.0,미신청,.,normal,60대이상,2601437.0
507805312,정상회원,수지구-성복동,남,50.0,미신청,.,normal,50대,143198.0
50793152,정상회원,수지구-풍덕천동,여,80.0,미신청,.,normal,60대이상,256435.0
50798720,정상회원,수지구-풍덕천동,여,53.0,신청,.,normal,50대,262465.0
508564416,정상회원,기타-기타,여,42.0,미신청,.,normal,40대,152387.0
508805696,정상회원,수지구-동천동,여,43.0,미신청,수신,normal,40대,13784.0
508902208,정상회원,분당구-야탑동,여,40.0,미신청,.,normal,40대,3350.0
509145344,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대,187228.0
510197696,정상회원,기타-기타,여,46.0,미신청,수신,normal,40대,6700.0
510431552,정상회원,서울 강남구-기타,여,51.0,미신청,.,normal,50대,19623.0
510524352,탈퇴,수지구-신봉동,여,42.0,미신청,.,normal,40대,225900.0
510600448,정상회원,서울 강남구-기타,남,51.0,미신청,.,normal,50대,66539.0
510678400,정상회원,분당구-정자동,여,38.0,미신청,.,normal,30대,94559.0
51142080,정상회원,수지구-성복동,여,57.0,미신청,.,normal,50대,401357.0
51182912,정상회원,기타-기타,남,74.0,미신청,.,normal,60대이상,18187.0
51203328,정상회원,기타-기타,남,66.0,미신청,.,normal,60대이상,13784.0
51207040,정상회원,기타-기타,남,51.0,미신청,.,normal,50대,2680.0
513573760,정상회원,기타-기타,여,47.0,미신청,.,normal,40대,67579.0
514145408,정상회원,수지구-동천동,여,63.0,신청,.,normal,60대이상,551158.0
514334720,정상회원,수지구-기타,여,39.0,미신청,.,normal,30대,2198764.0
514579712,정상회원,분당구-백현동,여,65.0,미신청,.,normal,60대이상,165024.0
514583424,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대,300083.0
514832128,정상회원,수지구-풍덕천동,여,46.0,신청,.,normal,40대,469033.0
514902656,정상회원,수지구-성복동,여,64.0,미신청,.,normal,60대이상,15124.0
515012160,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대,4977.0
515062272,정상회원,수지구-풍덕천동,여,42.0,신청,.,normal,40대,484534.0
515116096,정상회원,기타-기타,여,44.0,미신청,.,normal,40대,14932.0
515192192,정상회원,광주-기타,여,43.0,미신청,.,normal,40대,38098.0
515199616,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대,43074.0
515351808,정상회원,수지구-상현동,여,50.0,미신청,.,normal,50대,24409.0
515437184,정상회원,분당구-야탑동,여,49.0,미신청,.,normal,40대,7849.0
515630208,정상회원,수지구-신봉동,여,62.0,신청,.,normal,60대이상,874837.0
515728576,정상회원,수지구-풍덕천동,여,76.0,미신청,.,normal,60대이상,326305.0
51574528,정상회원,분당구-수내동,여,44.0,미신청,.,normal,40대,97634.0
515778688,정상회원,수지구-신봉동,여,43.0,신청,.,normal,40대,447634.0
515860352,정상회원,기타-기타,여,50.0,미신청,.,normal,50대,4403.0
515875200,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대,105197.0
515966144,정상회원,수지구-신봉동,여,74.0,미신청,.,normal,60대이상,103280.0
516040384,정상회원,기타-기타,여,51.0,미신청,.,normal,50대,31587.0
516064512,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대,3829.0
516083072,정상회원,수지구-풍덕천동,여,76.0,신청,.,normal,60대이상,875746.0
516244544,정상회원,수지구-성복동,여,52.0,미신청,.,normal,50대,288121.0
516257536,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대,251104.0
516500672,정상회원,수지구-신봉동,여,63.0,미신청,.,normal,60대이상,154302.0
516522944,정상회원,수지구-기타,여,44.0,미신청,.,normal,40대,17038.0
516578624,정상회원,수지구-신봉동,여,72.0,미신청,.,normal,60대이상,172298.0
516599040,정상회원,기타-기타,여,39.0,미신청,.,normal,30대,151907.0
516855168,정상회원,수지구-성복동,여,55.0,미신청,.,normal,50대,228772.0
517126144,정상회원,수지구-기타,여,42.0,미신청,.,normal,40대,262273.0
517194816,정상회원,수지구-신봉동,여,50.0,미신청,수신,normal,50대,473629.0
517231936,정상회원,수지구-신봉동,여,64.0,미신청,.,normal,60대이상,122428.0
517385984,정상회원,수지구-신봉동,여,62.0,미신청,.,VIP,60대이상,1347557.0
517528896,정상회원,수지구-신봉동,여,75.0,미신청,.,normal,60대이상,1603131.0
517610560,정상회원,분당구-삼평동,여,53.0,미신청,.,normal,50대,2967.0
517714496,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대,81171.0
517762752,정상회원,수지구-기타,여,48.0,미신청,.,normal,40대,84714.0
517803584,정상회원,기타-기타,여,65.0,미신청,.,normal,60대이상,11104.0
517918656,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,62602.0
518128384,정상회원,기흥구-서천동,여,50.0,미신청,.,normal,50대,319745.0
518167360,정상회원,기흥구-보정동,여,74.0,미신청,.,normal,60대이상,15507.0
518338112,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대,214128.0
518421632,정상회원,기타-기타,여,63.0,미신청,.,normal,60대이상,10912.0
518518144,정상회원,수지구-신봉동,여,76.0,미신청,.,normal,60대이상,115056.0
518644352,정상회원,수지구-동천동,여,51.0,미신청,.,normal,50대,121088.0
518655488,정상회원,분당구-삼평동,여,35.0,미신청,.,normal,30대,155067.0
518659200,정상회원,기타-기타,여,67.0,미신청,.,normal,60대이상,268976.0
518777984,정상회원,수지구-성복동,여,64.0,미신청,.,normal,60대이상,3369.0
51897472,정상회원,수지구-동천동,여,70.0,미신청,.,normal,60대이상,4403.0
519119488,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대,693878.0
519152896,정상회원,수지구-신봉동,여,47.0,미신청,.,normal,40대,4786.0
519394176,정상회원,수지구-동천동,여,39.0,미신청,수신,normal,30대,19144.0
519505536,정상회원,분당구-판교동,여,72.0,미신청,.,normal,60대이상,44605.0
519822912,정상회원,수지구-기타,여,44.0,신청,.,normal,40대,887266.0
519941696,정상회원,서울 송파구-기타,여,58.0,미신청,.,normal,50대,233940.0
521322560,정상회원,서울 강남구-기타,여,44.0,신청,.,normal,40대,385236.0
521662208,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,41159.0
523076480,정상회원,서울 강남구-기타,여,50.0,미신청,.,normal,50대,218051.0
523353024,정상회원,기타-기타,여,42.0,미신청,.,normal,40대,5169.0
523388288,정상회원,수지구-동천동,여,50.0,미신청,.,normal,50대,35417.0
52420864,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,332918.0
524253184,정상회원,수지구-풍덕천동,여,42.0,미신청,수신,normal,40대,1529355.0
52450560,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,112089.0
524733888,정상회원,서울 강남구-기타,남,77.0,미신청,.,normal,60대이상,2489.0
52480256,정상회원,수지구-상현동,여,55.0,미신청,.,normal,50대,20006.0
524887936,정상회원,분당구-서현동,여,41.0,미신청,.,normal,40대,3446.0
52515520,정상회원,분당구-중동,여,73.0,미신청,.,normal,60대이상,79066.0
52519232,정상회원,수지구-신봉동,여,50.0,신청,.,normal,50대,942982.0
52534080,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,50대,23739.0
525556096,정상회원,수지구-신봉동,여,37.0,미신청,.,normal,30대,116969.0
52558208,정상회원,수지구-신봉동,여,67.0,미신청,.,normal,60대이상,803479.0
525778816,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,10721.0
525801088,정상회원,수지구-동천동,여,40.0,미신청,.,normal,40대,107782.0
52606464,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,50대,85573.0
526124032,정상회원,기타-기타,여,44.0,미신청,.,normal,40대,7658.0
526146304,정상회원,기타-기타,남,47.0,미신청,.,normal,40대,32066.0
526194560,정상회원,수지구-신봉동,여,40.0,미신청,수신,normal,40대,8998.0
527580992,정상회원,수지구-동천동,여,39.0,미신청,.,normal,30대,87679.0
52767936,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,50대,1471204.0
527709056,정상회원,서울 강남구-기타,여,38.0,미신청,.,normal,30대,13401.0
527770304,정상회원,수정구-위례(창곡)동,여,40.0,미신청,.,normal,40대,510097.0
527859392,정상회원,기타-기타,여,55.0,미신청,.,normal,50대,14932.0
527881664,정상회원,기흥구-마북동,여,40.0,미신청,.,normal,40대,175418.0
52792064,정상회원,수지구-상현동,여,53.0,미신청,수신,normal,50대,932856.0
527928064,정상회원,기타-기타,여,44.0,미신청,.,normal,40대,5743.0
52821760,정상회원,분당구-궁내동,여,67.0,미신청,.,normal,60대이상,410450.0
52879296,정상회원,수지구-성복동,여,56.0,미신청,.,normal,50대,114866.0
52886720,정상회원,수지구-풍덕천동,여,59.0,미신청,.,normal,50대,217671.0
52903424,정상회원,수지구-풍덕천동,여,48.0,미신청,수신,VIP,40대,4283018.0
52931264,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,50대,513932.0
529442560,정상회원,수지구-신봉동,여,38.0,미신청,.,normal,30대,54560.0
